participant,computer_number,exp_condition,trial_type,set_type,set,difficulty_level,stim_order,stim_1_phy,stim_2_phy,stim_3_phy,stim_1_psy,stim_2_psy,stim_3_psy,stim_1_phy_shuffled,stim_2_phy_shuffled,stim_3_phy_shuffled,stim_1_psy_shuffled,stim_2_psy_shuffled,stim_3_psy_shuffled,key_correct_1,key_correct_2,key_resp,choice_num,choice_stim_phy,choice_stim_psy,correct,rt,stim_min,stim_max,choice
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.1981644630432129,10.25,12.25,s
2,4,centered,filler,binary,NA,NA,[1 0],248,246,NA,10.30760504079765,10.114881485933438,NA,246,248,NA,10.114881485933438,10.30760504079765,NA,k,NA,j,1,246,10.114881485933438,0,1.2028322219848633,10.1148814859334,10.3076050407977,NA
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 1 0],247,286,316.0,10.25,13.25,15.25,316,286,247,15.25,13.25,10.25,l,NA,k,2,286,13.25,0,0.7958767414093018,10.25,15.25,l
2,4,centered,filler,trinary,NA,NA,[0 2 1],242,154,379.0,9.81086720334078,0.4888625058811158,19.0,242,379,154,9.81086720334078,19,0.4888625058811158,j,NA,j,1,242,9.81086720334078,1,0.5814447402954102,0.488862505881116,9.81086720334078,NA
2,4,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,k,2,247,10.25,1,1.3862042427062988,10.25,13.25,s
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,1.166276454925537,13.25,9.25,l
2,4,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,j,1,286,13.25,1,4.054210186004639,13.25,9.25,s
2,4,centered,filler,trinary,NA,NA,[1 2 0],278,289,327.0,12.672850561937024,13.434216311434284,16.0,289,327,278,13.434216311434284,16,12.672850561937024,l,NA,k,2,327,16,0,1.0748097896575928,12.672850561937,16.0,NA
2,4,centered,attraction,trinary,l-s-dl,easy,[1 0 2],224,273,301.0,8.25,12.25,14.25,273,224,301,12.25,8.25,14.25,j,NA,j,1,273,12.25,1,0.34963560104370117,12.25,8.25,s
2,4,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,k,2,247,10.25,1,1.4160757064819336,10.25,13.25,s
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,0.71055006980896,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,easy,[1 2 0],224,273,203.0,8.25,12.25,6.25,273,203,224,12.25,6.25,8.25,j,NA,k,2,203,6.25,0,1.2778141498565674,12.25,8.25,s
2,4,centered,filler,binary,NA,NA,[0 1],244,284,NA,9.965048890455945,13.076051014359107,NA,244,284,NA,9.965048890455945,13.076051014359107,NA,j,NA,k,2,284,13.076051014359107,0,0.38774561882019043,13.0760510143591,9.96504889045594,NA
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,j,1,273,12.25,1,0.7899625301361084,12.25,8.25,s
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,1.120680809020996,10.25,14.25,s
2,4,centered,attraction,trinary,l-s-ds,difficult,[1 0 2],236,273,214.0,9.25,12.25,7.25,273,236,214,12.25,9.25,7.25,j,NA,k,2,236,9.25,0,1.9793834686279297,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-ds,easy,[1 2 0],247,301,224.0,10.25,14.25,8.25,301,224,247,14.25,8.25,10.25,l,NA,k,2,224,8.25,0,2.0276904106140137,10.25,8.25,l
2,4,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,k,2,273,12.25,1,3.8202641010284424,12.25,9.25,s
2,4,centered,attraction,trinary,l-s-ds,equal_1_jnd,[2 0 1],247,273,224.0,10.25,12.25,8.25,224,247,273,8.25,10.25,12.25,k,l,j,1,224,8.25,0,0.6184544563293457,10.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,easy,[2 0 1],224,273,203.0,8.25,12.25,6.25,203,224,273,6.25,8.25,12.25,l,NA,k,2,224,8.25,0,0.6536555290222168,12.25,8.25,l
2,4,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,j,1,286,13.25,1,2.4120407104492188,13.25,9.25,s
2,4,centered,filler,binary,NA,NA,[0 1],258,204,NA,11.11596568841289,6.259801906999201,NA,258,204,NA,11.11596568841289,6.259801906999201,NA,j,NA,k,2,204,6.259801906999201,0,0.5377707481384277,11.1159656884129,6.2598019069992,NA
2,4,centered,filler,binary,NA,NA,[0 1],241,219,NA,9.692925932172274,7.763479906716384,NA,241,219,NA,9.692925932172274,7.763479906716384,NA,j,NA,k,2,219,7.763479906716384,0,0.8418185710906982,7.76347990671638,9.69292593217227,NA
2,4,centered,attraction,trinary,l-s-dl,difficult,[0 2 1],247,286,316.0,10.25,13.25,15.25,247,316,286,10.25,15.25,13.25,j,NA,k,2,316,15.25,0,0.7478952407836914,10.25,15.25,dl
2,4,centered,attraction,trinary,l-s-dl,equal_2_jnd,[2 0 1],236,286,316.0,9.25,13.25,15.25,316,236,286,15.25,9.25,13.25,k,l,k,2,236,9.25,1,0.9980461597442627,13.25,9.25,dl
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,j,1,273,12.25,1,0.2655372619628906,10.25,12.25,l
2,4,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,j,1,286,13.25,0,0.2685716152191162,10.25,13.25,l
2,4,centered,filler,trinary,NA,NA,[2 0 1],271,200,191.0,12.140217947418758,5.942907377611846,5.0,191,271,200,5,12.140217947418758,5.942907377611846,k,NA,j,1,191,5,0,1.3321025371551514,12.1402179474188,5.94290737761185,NA
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 0 1],247,286,316.0,10.25,13.25,15.25,316,247,286,15.25,10.25,13.25,k,NA,k,2,247,10.25,1,0.38379645347595215,10.25,15.25,s
2,4,centered,attraction,trinary,l-s-dl,difficult,[1 0 2],236,273,301.0,9.25,12.25,14.25,273,236,301,12.25,9.25,14.25,j,NA,k,2,236,9.25,0,1.3400280475616455,12.25,9.25,dl
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 1 0],236,273,301.0,9.25,12.25,14.25,301,273,236,14.25,12.25,9.25,k,NA,k,2,273,12.25,1,3.3227546215057373,12.25,9.25,s
2,4,centered,filler,trinary,NA,NA,[1 2 0],248,448,269.0,10.345305104835688,22.443864309461787,12.0,448,269,248,22.443864309461787,12,10.345305104835688,l,NA,k,2,269,12,0,3.350994825363159,10.3453051048357,22.4438643094618,NA
2,4,centered,attraction,trinary,l-s-ds,easy,[2 0 1],247,301,224.0,10.25,14.25,8.25,224,247,301,8.25,10.25,14.25,k,NA,k,2,247,10.25,1,2.2743234634399414,10.25,8.25,ds
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,0.7607941627502441,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,equal_1_jnd,[2 1 0],247,273,224.0,10.25,12.25,8.25,224,273,247,8.25,12.25,10.25,l,k,j,1,224,8.25,0,1.1063532829284668,10.25,8.25,l
2,4,centered,attraction,trinary,l-s-dl,easy,[2 1 0],247,301,331.0,10.25,14.25,16.25,331,301,247,16.25,14.25,10.25,l,NA,k,2,301,14.25,0,0.532146692276001,10.25,16.25,l
2,4,centered,filler,trinary,NA,NA,[0 2 1],232,272,361.0,8.897313637584615,12.21474049554672,18.0,232,361,272,8.897313637584615,18,12.21474049554672,j,NA,j,1,232,8.897313637584615,1,0.635045051574707,12.2147404955467,8.89731363758461,NA
2,4,centered,filler,trinary,NA,NA,[1 0 2],321,312,418.0,15.58609528635886,15.020702904439531,21.0,312,321,418,15.020702904439531,15.58609528635886,21,k,NA,k,2,321,15.58609528635886,1,1.005286693572998,15.0207029044395,21.0,NA
2,4,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,1.125619888305664,10.25,12.25,s
2,4,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,k,2,301,14.25,0,0.3486013412475586,10.25,14.25,l
2,4,centered,attraction,trinary,l-s-ds,difficult,[1 2 0],236,273,214.0,9.25,12.25,7.25,273,214,236,12.25,7.25,9.25,j,NA,k,2,214,7.25,0,4.575141191482544,12.25,9.25,s
2,4,centered,attraction,trinary,l-s-ds,difficult,[1 0 2],236,273,214.0,9.25,12.25,7.25,273,236,214,12.25,9.25,7.25,j,NA,k,2,236,9.25,0,5.195266485214233,12.25,9.25,l
2,4,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,k,2,247,10.25,1,0.9783282279968262,10.25,13.25,s
2,4,centered,filler,binary,NA,NA,[0 1],272,237,NA,12.178297551202068,9.388482722570188,NA,272,237,NA,12.178297551202068,9.388482722570188,NA,j,NA,k,2,237,9.388482722570188,0,0.644974946975708,12.1782975512021,9.38848272257019,NA
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,1.0325889587402344,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],247,273,301.0,10.25,12.25,14.25,247,301,273,10.25,14.25,12.25,j,l,j,1,247,10.25,1,1.5805425643920898,10.25,14.25,s
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,1.5433526039123535,10.25,14.25,s
2,4,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,j,1,224,8.25,0,1.6153509616851807,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,equal_2_jnd,[1 2 0],236,286,214.0,9.25,13.25,7.25,286,214,236,13.25,7.25,9.25,l,j,k,2,214,7.25,0,6.465587854385376,13.25,9.25,s
2,4,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,j,1,236,9.25,0,0.3126528263092041,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-ds,equal_1_jnd,[0 2 1],247,273,224.0,10.25,12.25,8.25,247,224,273,10.25,8.25,12.25,j,l,j,1,247,10.25,1,8.51161503791809,10.25,8.25,ds
2,4,centered,attraction,trinary,l-s-dl,difficult,[1 0 2],236,273,301.0,9.25,12.25,14.25,273,236,301,12.25,9.25,14.25,j,NA,k,2,236,9.25,0,1.3581163883209229,12.25,9.25,dl
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,j,1,301,14.25,0,0.24841904640197754,10.25,14.25,l
2,4,centered,attraction,trinary,l-s-ds,difficult,[0 2 1],247,286,224.0,10.25,13.25,8.25,247,224,286,10.25,8.25,13.25,j,NA,j,1,247,10.25,1,0.3796579837799072,10.25,8.25,ds
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,4.277951240539551,12.25,9.25,l
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,0.3666527271270752,13.25,9.25,l
2,4,centered,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],247,273,301.0,10.25,12.25,14.25,247,301,273,10.25,14.25,12.25,j,l,k,2,301,14.25,0,1.4148986339569092,10.25,14.25,dl
2,4,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,j,1,247,10.25,1,0.841672420501709,10.25,13.25,s
2,4,centered,filler,binary,NA,NA,[0 1],300,234,NA,14.23978476824527,9.095668499940077,NA,300,234,NA,14.23978476824527,9.095668499940077,NA,j,NA,j,1,300,14.23978476824527,1,0.7411832809448242,14.2397847682453,9.09566849994008,NA
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,0.5368630886077881,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-dl,easy,[1 0 2],247,301,331.0,10.25,14.25,16.25,301,247,331,14.25,10.25,16.25,k,NA,k,2,247,10.25,1,0.4710068702697754,10.25,16.25,s
2,4,centered,filler,binary,NA,NA,[0 1],267,201,NA,11.845278196649002,6.012441776110791,NA,267,201,NA,11.845278196649002,6.012441776110791,NA,j,NA,k,2,201,6.012441776110791,0,0.5338215827941895,11.845278196649,6.01244177611079,NA
2,4,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,0.7782888412475586,10.25,14.25,s
2,4,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,0.3139474391937256,10.25,14.25,s
2,4,centered,attraction,trinary,l-s-dl,easy,[1 0 2],247,301,331.0,10.25,14.25,16.25,301,247,331,14.25,10.25,16.25,k,NA,k,2,247,10.25,1,1.1316931247711182,10.25,16.25,s
2,4,centered,filler,trinary,NA,NA,[2 0 1],294,169,257.0,13.812996056050542,2.4959196138661355,11.0,257,294,169,11,13.812996056050542,2.4959196138661355,k,NA,j,1,257,11,0,0.9857723712921143,11.0,2.49591961386614,NA
2,4,centered,filler,trinary,NA,NA,[2 1 0],261,331,158.0,11.361942909958636,16.24591615400277,1.0,158,331,261,1,16.24591615400277,11.361942909958636,l,NA,k,2,331,16.24591615400277,0,0.5371189117431641,1.0,16.2459161540028,NA
2,4,centered,filler,binary,NA,NA,[1 0],283,301,NA,13.01668875599818,14.257775298901834,NA,301,283,NA,14.257775298901834,13.01668875599818,NA,k,NA,j,1,301,14.257775298901834,0,0.42636799812316895,13.0166887559982,14.2577752989018,NA
2,4,centered,attraction,trinary,l-s-dl,easy,[1 2 0],224,273,301.0,8.25,12.25,14.25,273,301,224,12.25,14.25,8.25,j,NA,k,2,301,14.25,0,0.44672632217407227,12.25,8.25,l
2,4,centered,filler,binary,NA,NA,[1 0],262,192,NA,11.410837720739304,5.025345634203404,NA,192,262,NA,5.025345634203404,11.410837720739304,NA,k,NA,j,1,192,5.025345634203404,0,0.4120209217071533,11.4108377207393,5.0253456342034,NA
2,4,centered,filler,binary,NA,NA,[1 0],205,267,NA,6.451501718212173,11.784537424100565,NA,267,205,NA,11.784537424100565,6.451501718212173,NA,k,NA,k,2,205,6.451501718212173,1,0.6940691471099854,11.7845374241006,6.45150171821217,NA
2,4,centered,attraction,trinary,l-s-ds,easy,[0 1 2],247,301,224.0,10.25,14.25,8.25,247,301,224,10.25,14.25,8.25,j,NA,j,1,247,10.25,1,2.290916681289673,10.25,8.25,ds
2,4,centered,filler,trinary,NA,NA,[2 0 1],214,344,361.0,7.259586441660442,17.02235630946234,18.0,361,214,344,18,7.259586441660442,17.02235630946234,k,NA,k,2,214,7.259586441660442,1,0.5773379802703857,17.0223563094623,7.25958644166044,NA
2,4,centered,attraction,trinary,l-s-dl,equal_1_jnd,[1 0 2],247,273,301.0,10.25,12.25,14.25,273,247,301,12.25,10.25,14.25,k,j,k,2,247,10.25,1,0.8519570827484131,10.25,14.25,s
2,4,centered,attraction,trinary,l-s-dl,equal_2_jnd,[0 2 1],236,286,316.0,9.25,13.25,15.25,236,316,286,9.25,15.25,13.25,j,l,j,1,236,9.25,1,1.0908191204071045,13.25,9.25,dl
2,4,centered,filler,binary,NA,NA,[1 0],275,392,NA,12.429210194719555,19.694879207527265,NA,392,275,NA,19.694879207527265,12.429210194719555,NA,k,NA,k,2,275,12.429210194719555,1,0.7654333114624023,12.4292101947196,19.6948792075273,NA
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.9586832523345947,10.25,12.25,s
2,4,centered,attraction,trinary,l-s-ds,equal_2_jnd,[0 1 2],236,286,214.0,9.25,13.25,7.25,236,286,214,9.25,13.25,7.25,j,k,k,2,286,13.25,1,1.0414848327636719,13.25,9.25,ds
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,j,1,273,12.25,1,0.8747584819793701,12.25,9.25,s
2,4,centered,filler,trinary,NA,NA,[1 0 2],275,271,182.0,12.454308774276392,12.122597752022555,4.0,271,275,182,12.122597752022555,12.454308774276392,4,k,NA,k,2,275,12.454308774276392,1,1.4129860401153564,12.1225977520226,4.0,NA
2,4,centered,attraction,trinary,l-s-ds,easy,[1 2 0],224,273,203.0,8.25,12.25,6.25,273,203,224,12.25,6.25,8.25,j,NA,j,1,273,12.25,1,2.85846209526062,12.25,8.25,ds
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.6959834098815918,10.25,12.25,s
2,4,centered,filler,trinary,NA,NA,[1 0 2],272,185,211.0,12.167162566676303,4.285864474950358,7.0,185,272,211,4.285864474950358,12.167162566676303,7,k,NA,k,2,272,12.167162566676303,1,1.4473886489868164,12.1671625666763,7.0,NA
2,4,centered,attraction,trinary,l-s-ds,difficult,[0 2 1],247,286,224.0,10.25,13.25,8.25,247,224,286,10.25,8.25,13.25,j,NA,j,1,247,10.25,1,1.2478234767913818,10.25,8.25,ds
2,4,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,j,1,224,8.25,0,0.8194260597229004,12.25,8.25,l
2,4,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,k,2,236,9.25,1,1.0559749603271484,13.25,9.25,l
2,4,centered,attraction,trinary,l-s-ds,difficult,[0 1 2],247,286,224.0,10.25,13.25,8.25,247,286,224,10.25,13.25,8.25,j,NA,k,2,286,13.25,0,1.3000764846801758,10.25,8.25,s
2,4,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,j,1,247,10.25,1,4.035314321517944,10.25,13.25,s
2,4,centered,attraction,trinary,l-s-dl,easy,[0 2 1],224,273,301.0,8.25,12.25,14.25,224,301,273,8.25,14.25,12.25,l,NA,j,1,224,8.25,0,0.7384641170501709,12.25,8.25,dl
2,4,centered,filler,trinary,NA,NA,[0 2 1],283,401,165.0,12.982958076801571,20.14122284366749,2.0,283,165,401,12.982958076801571,2,20.14122284366749,j,NA,k,2,165,2,0,0.7300295829772949,12.9829580768016,20.1412228436675,NA
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,2.565735340118408,13.25,9.25,l
2,4,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,0.5812017917633057,10.25,12.25,s
2,4,centered,filler,binary,NA,NA,[1 0],232,171,NA,8.908381653481424,2.6258213486289605,NA,171,232,NA,2.6258213486289605,8.908381653481424,NA,k,NA,k,2,232,8.908381653481424,1,2.2659785747528076,2.62582134862896,8.90838165348142,NA
2,4,centered,attraction,trinary,l-s-dl,equal_2_jnd,[0 2 1],236,286,316.0,9.25,13.25,15.25,236,316,286,9.25,15.25,13.25,j,l,j,1,236,9.25,1,0.9539320468902588,13.25,9.25,dl
2,4,centered,attraction,trinary,l-s-ds,equal_1_jnd,[1 2 0],247,273,224.0,10.25,12.25,8.25,273,224,247,12.25,8.25,10.25,l,j,k,2,224,8.25,0,0.35312342643737793,10.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,difficult,[1 0 2],236,273,214.0,9.25,12.25,7.25,273,236,214,12.25,9.25,7.25,j,NA,k,2,236,9.25,0,0.8099164962768555,12.25,9.25,l
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,j,1,301,14.25,0,2.2148172855377197,10.25,14.25,l
2,4,centered,attraction,trinary,l-s-ds,difficult,[2 1 0],236,273,214.0,9.25,12.25,7.25,214,273,236,7.25,12.25,9.25,k,NA,k,2,273,12.25,1,0.9853003025054932,12.25,9.25,ds
2,4,centered,filler,binary,NA,NA,[0 1],241,219,NA,9.692925932172274,7.763479906716384,NA,241,219,NA,9.692925932172274,7.763479906716384,NA,j,NA,j,1,241,9.692925932172274,1,1.0603201389312744,7.76347990671638,9.69292593217227,NA
2,4,centered,attraction,binary,l-s,equal_2_jnd,[1 0],236,286,NA,9.25,13.25,NA,286,236,NA,13.25,9.25,NA,j,k,k,2,236,9.25,1,0.51712799072265625,13.25,9.25,l
2,4,centered,filler,trinary,NA,NA,[2 1 0],294,169,257.0,13.812996056050542,2.4959196138661355,11.0,257,169,294,11,2.4959196138661355,13.812996056050542,l,NA,j,1,257,11,0,1.8174943923950195,11.0,2.49591961386614,NA
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,0.8473324775695801,12.25,9.25,l
2,4,centered,attraction,binary,l-s,difficult,[0 1],236,273,NA,9.25,12.25,NA,236,273,NA,9.25,12.25,NA,k,NA,k,2,273,12.25,1,1.3351433277130127,12.25,9.25,s
2,4,centered,attraction,binary,l-s,difficult,[1 0],247,286,NA,10.25,13.25,NA,286,247,NA,13.25,10.25,NA,k,NA,j,1,286,13.25,0,1.141256332397461,10.25,13.25,l
2,4,centered,filler,binary,NA,NA,[0 1],272,237,NA,12.178297551202068,9.388482722570188,NA,272,237,NA,12.178297551202068,9.388482722570188,NA,j,NA,k,2,237,9.388482722570188,0,3.49947190284729,12.1782975512021,9.38848272257019,NA
2,4,centered,attraction,trinary,l-s-dl,easy,[1 0 2],247,301,331.0,10.25,14.25,16.25,301,247,331,14.25,10.25,16.25,k,NA,k,2,247,10.25,1,0.8409192562103271,10.25,16.25,s
2,4,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,j,1,224,8.25,0,5.454199552536011,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-dl,equal_1_jnd,[1 0 2],247,273,301.0,10.25,12.25,14.25,273,247,301,12.25,10.25,14.25,k,j,k,2,247,10.25,1,0.8782055377960205,10.25,14.25,s
2,4,centered,filler,trinary,NA,NA,[0 2 1],278,289,327.0,12.672850561937024,13.434216311434284,16.0,278,327,289,12.672850561937024,16,13.434216311434284,j,NA,j,1,278,12.672850561937024,1,0.6790549755096436,12.672850561937,16.0,NA
2,4,centered,attraction,trinary,l-s-ds,equal_1_jnd,[2 0 1],247,273,224.0,10.25,12.25,8.25,224,247,273,8.25,10.25,12.25,k,l,j,1,224,8.25,0,0.8266825675964355,10.25,8.25,l
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.7366249561309814,10.25,12.25,s
2,4,centered,filler,binary,NA,NA,[0 1],205,267,NA,6.451501718212173,11.784537424100565,NA,205,267,NA,6.451501718212173,11.784537424100565,NA,j,NA,j,1,205,6.451501718212173,1,1.2844834327697754,11.7845374241006,6.45150171821217,NA
2,4,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,k,2,273,12.25,1,2.149627447128296,10.25,12.25,l
2,4,centered,filler,binary,NA,NA,[0 1],283,301,NA,13.01668875599818,14.257775298901834,NA,283,301,NA,13.01668875599818,14.257775298901834,NA,j,NA,j,1,283,13.01668875599818,1,1.7269871234893799,13.0166887559982,14.2577752989018,NA
2,4,centered,attraction,trinary,l-s-ds,easy,[1 0 2],224,273,203.0,8.25,12.25,6.25,273,224,203,12.25,8.25,6.25,j,NA,k,2,224,8.25,0,1.572511911392212,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 0 1],247,286,316.0,10.25,13.25,15.25,316,247,286,15.25,10.25,13.25,k,NA,j,1,316,15.25,0,0.9132797718048096,10.25,15.25,dl
2,4,centered,attraction,trinary,l-s-dl,equal_2_jnd,[1 0 2],236,286,316.0,9.25,13.25,15.25,286,236,316,13.25,9.25,15.25,k,j,k,2,236,9.25,1,2.4144036769866943,13.25,9.25,dl
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,j,1,273,12.25,1,9.13097882270813,12.25,8.25,s
2,4,centered,filler,binary,NA,NA,[0 1],300,234,NA,14.23978476824527,9.095668499940077,NA,300,234,NA,14.23978476824527,9.095668499940077,NA,j,NA,k,2,234,9.095668499940077,0,6.459512233734131,14.2397847682453,9.09566849994008,NA
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,6.309272527694702,10.25,14.25,s
2,4,centered,filler,binary,NA,NA,[0 1],262,192,NA,11.410837720739304,5.025345634203404,NA,262,192,NA,11.410837720739304,5.025345634203404,NA,j,NA,j,1,262,11.410837720739304,1,0.8987488746643066,11.4108377207393,5.0253456342034,NA
2,4,centered,attraction,trinary,l-s-ds,easy,[1 0 2],247,301,224.0,10.25,14.25,8.25,301,247,224,14.25,10.25,8.25,k,NA,k,2,247,10.25,1,0.5528676509857178,10.25,8.25,ds
2,4,centered,attraction,trinary,l-s-ds,difficult,[1 0 2],247,286,224.0,10.25,13.25,8.25,286,247,224,13.25,10.25,8.25,k,NA,k,2,247,10.25,1,1.0754022598266602,10.25,8.25,ds
2,4,centered,attraction,binary,l-s,easy,[0 1],247,301,NA,10.25,14.25,NA,247,301,NA,10.25,14.25,NA,j,NA,j,1,247,10.25,1,2.2390313148498535,10.25,14.25,s
2,4,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,2.4055275917053223,10.25,12.25,s
2,4,centered,attraction,binary,l-s,difficult,[0 1],247,286,NA,10.25,13.25,NA,247,286,NA,10.25,13.25,NA,j,NA,j,1,247,10.25,1,1.885857343673706,10.25,13.25,s
