"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","739","621302","0.0-13.0-1.145","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","740","622062","0.0-13.0-2.145","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","751","","u","learn","","learn_trial","26.8705","82.0365","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","741","622576","0.0-13.0-3.145","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","26.8705","82.0365","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","742","622635","0.0-13.0-4.145","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","743","623143","0.0-13.0-0.146","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","744","623657","0.0-13.0-1.146","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","745","624654","0.0-13.0-2.146","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","984","","i","learn","","learn_trial","40","120","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","746","625164","0.0-13.0-3.146","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","40","120","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","747","625225","0.0-13.0-4.146","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","748","625737","0.0-13.0-0.147","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","749","626249","0.0-13.0-1.147","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","750","627350","0.0-13.0-2.147","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1090","","i","learn","","learn_trial","40","50","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","751","627860","0.0-13.0-3.147","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","40","50","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","752","627922","0.0-13.0-4.147","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","753","628432","0.0-13.0-0.148","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","754","628946","0.0-13.0-1.148","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","755","632253","0.0-13.0-2.148","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","3295","","i","learn","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","756","633264","0.0-13.0-3.148","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","757","633323","0.0-13.0-4.148","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","758","633833","0.0-13.0-0.149","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","759","634347","0.0-13.0-1.149","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","760","636269","0.0-13.0-2.149","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1913","","i","learn","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","761","637280","0.0-13.0-3.149","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","762","637339","0.0-13.0-4.149","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","763","637852","0.0-13.0-0.150","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","764","638368","0.0-13.0-1.150","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","765","639357","0.0-13.0-2.150","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","979","","i","learn","","learn_trial","13.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","766","639867","0.0-13.0-3.150","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","13.3333","30","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","767","639928","0.0-13.0-4.150","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","768","640440","0.0-13.0-0.151","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","769","640950","0.0-13.0-1.151","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","770","642485","0.0-13.0-2.151","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1526","","u","learn","","learn_trial","19","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","771","642995","0.0-13.0-3.151","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","19","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","772","643056","0.0-13.0-4.151","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","773","643568","0.0-13.0-0.152","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","774","644079","0.0-13.0-1.152","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","775","645325","0.0-13.0-2.152","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1237","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","776","645835","0.0-13.0-3.152","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","777","645894","0.0-13.0-4.152","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","778","646406","0.0-13.0-0.153","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","779","646926","0.0-13.0-1.153","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
