"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","86","239157","0.0-13.0-3.14","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","33.3333","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","239215","0.0-13.0-4.14","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","239723","0.0-13.0-0.15","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","240232","0.0-13.0-1.15","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","90","241212","0.0-13.0-2.15","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","972","","u","learn","","learn_trial","27.5753","79.6161","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","91","241721","0.0-13.0-3.15","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","27.5753","79.6161","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","92","241779","0.0-13.0-4.15","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","93","242286","0.0-13.0-0.16","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","94","242795","0.0-13.0-1.16","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","95","244716","0.0-13.0-2.16","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1909","","i","learn","","learn_trial","13.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","96","245225","0.0-13.0-3.16","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","13.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","97","245283","0.0-13.0-4.16","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","98","245791","0.0-13.0-0.17","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","99","246301","0.0-13.0-1.17","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","100","247276","0.0-13.0-2.17","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","966","","u","learn","","learn_trial","27.5753","70.3839","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","101","247784","0.0-13.0-3.17","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","27.5753","70.3839","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","102","247842","0.0-13.0-4.17","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","103","248351","0.0-13.0-0.18","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","104","248863","0.0-13.0-1.18","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","105","249876","0.0-13.0-2.18","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1002","","i","learn","","learn_trial","13.3333","50","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","106","250387","0.0-13.0-3.18","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","13.3333","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","107","250448","0.0-13.0-4.18","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","108","250957","0.0-13.0-0.19","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","109","251466","0.0-13.0-1.19","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","110","252620","0.0-13.0-2.19","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1141","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","111","253130","0.0-13.0-3.19","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","112","253188","0.0-13.0-4.19","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","113","253698","0.0-13.0-0.20","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","114","254208","0.0-13.0-1.20","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","115","254900","0.0-13.0-2.20","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","683","","i","learn","","learn_trial","16.6667","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","116","255410","0.0-13.0-3.20","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","16.6667","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","117","255468","0.0-13.0-4.20","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","118","255976","0.0-13.0-0.21","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","119","256485","0.0-13.0-1.21","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","120","257268","0.0-13.0-2.21","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","774","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","121","257778","0.0-13.0-3.21","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","122","257835","0.0-13.0-4.21","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","123","258344","0.0-13.0-0.22","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","124","258852","0.0-13.0-1.22","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","125","259581","0.0-13.0-2.22","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","717","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","126","260089","0.0-13.0-3.22","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","127","260147","0.0-13.0-4.22","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","128","260656","0.0-13.0-0.23","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","129","261164","0.0-13.0-1.23","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","130","262300","0.0-13.0-2.23","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","1125","","u","learn","","learn_trial","27.8087","71.8376","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","131","262809","0.0-13.0-3.23","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","learn_feedback","","learn_feedback","27.8087","71.8376","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","132","262867","0.0-13.0-4.23","2d_cat_multi_stim_exp1","2022-4-1","13:57:46","25","75","3","9","10","40","30","120","6","21","[""White""]","No","Female","1629464","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
