"success","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","sub_n","rt","response","url","timeout","failed_images","failed_audio","failed_video","view_history","stim","stim_vals","line_lens_order","stim_vals_order_psy","choices","stim_names","corr_ans","give_fb","in_cat","key_choice","choice","choice_psy","correct","fb_in_cat","line_1_in_order","line_2_in_order","line_3_in_order","psy_1_in_order","psy_2_in_order","psy_3_in_order","line_length","exp_trial_type","jnds","dens","distribution","correct_1_psy","correct_2_psy","correct_1_phy","transfer_trial_type","trial_choice_set","difficulty","target_side","competitor_side","tc_correct","side_correct","stim_1_psy","stim_2_psy","stim_3_psy","stim_1_phy","stim_2_phy","stim_3_phy","target_phy","competitor_phy","decoy_phy","target_psy","competitor_psy","decoy_psy","attr_choice"
"","transfer_trial","categorize-lines-2","443","3097612","0.0-6.0-0.235","line_cat_multi_stim_2","20211118","134","860","","","","","","","","","[308.8235097851346,224.38445698620495]","[308.8235097851346,224.38445698620495]","[14.800824432001585,8.254237698145074,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","j","308.8235097851346","14.800824432001585","1","","308.8235097851346","224.38445698620495","","14.800824432001585","8.254237698145074","NaN","","transfer","","","","","","","filler_sample","binary","","","","","right","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","444","3102981","0.0-6.0-0.236","line_cat_multi_stim_2","20211118","134","1304","","","","","","","","","[366.4593218786895,196.45548391448122]","[196.45548391448122,366.4593218786895]","[5.52981469065104,18.308039038100947,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","j","196.45548391448122","5.52981469065104","0","","196.45548391448122","366.4593218786895","","5.52981469065104","18.308039038100947","NaN","","transfer","","","","","","","filler_sample","binary","","","","","left","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","445","3105683","0.0-6.0-0.237","line_cat_multi_stim_2","20211118","134","647","","","","","","","","","[415.02432079885904,234.13306343688612]","[234.13306343688612,415.02432079885904]","[9.125903025512926,20.85874983362907,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","415.02432079885904","20.85874983362907","1","","234.13306343688612","415.02432079885904","","9.125903025512926","20.85874983362907","NaN","","transfer","","","","","","","filler_sample","binary","","","","","left","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","446","3110518","0.0-6.0-0.238","line_cat_multi_stim_2","20211118","134","772","","","","","","","","","[356.6164,208.5062]","[208.5062,356.6164]","[6.749997433250141,17.74999971659282,null]","[""j"",""k""]","[""J"",""K""]","[356.6164,356.6164]","true","null","j","208.5062","6.749997433250141","0","","208.5062","356.6164","","6.749997433250141","17.74999971659282","NaN","","transfer","","","","17.75","356.6164","356.6164","attraction","binary","easy","left","right","competitor","right","17.75","6.75","0","356.6164","208.5062","0","208.5062","356.6164","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","447","3115198","0.0-6.0-0.239","line_cat_multi_stim_2","20211118","134","621","","","","","","","","","[191.90684548990535,308.80232512892735]","[191.90684548990535,308.80232512892735]","[5.049681316875617,14.799418404929142,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","308.80232512892735","14.799418404929142","0","","191.90684548990535","308.80232512892735","","5.049681316875617","14.799418404929142","NaN","","transfer","","","","","","","filler_sample","binary","","","","","left","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","448","3120204","0.0-6.0-0.240","line_cat_multi_stim_2","20211118","134","947","","","","","","","","","[177.09414940169867,241.29381887928258,254.19057872306493]","[241.29381887928258,177.09414940169867,254.19057872306493]","[9.743358531015113,3.40327230723577,10.810560089164163]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","j","241.29381887928258","9.743358531015113","0","","241.29381887928258","177.09414940169867","254.19057872306493","9.743358531015113","3.40327230723577","10.810560089164163","","transfer","","","","","","","filler_sample","trinary","","","","","right","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","449","3125108","0.0-6.0-0.241","line_cat_multi_stim_2","20211118","134","842","","","","","","","","","[189.1213,323.4616,308.0587]","[323.4616,189.1213,308.0587]","[15.750000521219516,4.750000701688976,14.750002738971677]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[189.1213,189.1213]","true","null","j","323.4616","15.750000521219516","0","","323.4616","189.1213","308.0587","15.750000521219516","4.750000701688976","14.750002738971677","","transfer","","","","4.75","189.1213","189.1213","attraction","trinary","easy","right","left","competitor","left","4.75","15.75","14.75","189.1213","323.4616","308.0587","323.4616","189.1213","308.0587","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","450","3127973","0.0-6.0-0.242","line_cat_multi_stim_2","20211118","134","803","","","","","","","","","[244.37858341724453,274.4977620398894]","[274.4977620398894,244.37858341724453]","[12.385853260533954,10.003723259485072,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","244.37858341724453","10.003723259485072","1","","274.4977620398894","244.37858341724453","","12.385853260533954","10.003723259485072","NaN","","transfer","","","","","","","filler_sample","binary","","","","","right","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","451","3132366","0.0-6.0-0.243","line_cat_multi_stim_2","20211118","134","330","","","","","","","","","[437.1072,243.507]","[437.1072,243.507]","[21.921286760305552,9.930493239660157,null]","[""j"",""k""]","[""J"",""K""]","[437.1072,437.1072]","true","null","k","243.507","9.930493239660157","0","","437.1072","243.507","","21.921286760305552","9.930493239660157","NaN","","transfer","","","","21.9213","437.1072","437.1072","filler_easy","binary","","","","","right","21.9213","9.9305","0","437.1072","243.507","0","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","452","3146502","0.0-6.0-0.244","line_cat_multi_stim_2","20211118","134","12076","","","","","","","","","[356.6164,208.5062,218.9315]","[218.9315,356.6164,208.5062]","[7.749996497069925,17.74999971659282,6.749997433250141]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[356.6164,356.6164]","true","null","k","356.6164","17.74999971659282","1","","218.9315","356.6164","208.5062","7.749996497069925","17.74999971659282","6.749997433250141","","transfer","","","","17.75","356.6164","356.6164","attraction","trinary","easy","left","right","competitor","right","17.75","6.75","7.75","356.6164","208.5062","218.9315","208.5062","356.6164","218.9315","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","453","3148611","0.0-6.0-0.245","line_cat_multi_stim_2","20211118","134","51","","","","","","","","","[323.4616,208.5062,218.9315]","[218.9315,208.5062,323.4616]","[7.749996497069925,6.749997433250141,15.750000521219516]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[208.5062,323.4616]","true","null","k","208.5062","6.749997433250141","1","","218.9315","208.5062","323.4616","7.749996497069925","6.749997433250141","15.750000521219516","","transfer","","","","6.75","323.4616","208.5062","attraction","trinary","equal_chance_5_JND","left","right","both","equal","15.75","6.75","7.75","323.4616","208.5062","218.9315","208.5062","323.4616","218.9315","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","454","3150678","0.0-6.0-0.246","line_cat_multi_stim_2","20211118","134","6","","","","","","","","","[339.6347,198.5774]","[198.5774,339.6347]","[5.750004314173399,16.7500017281595,null]","[""j"",""k""]","[""J"",""K""]","[198.5774,339.6347]","true","null","k","339.6347","16.7500017281595","1","","198.5774","339.6347","","5.750004314173399","16.7500017281595","NaN","","transfer","","","","5.75","339.6347","198.5774","attraction","binary","equal_chance_6_JND","left","right","both","equal","16.75","5.75","0","339.6347","198.5774","0","198.5774","339.6347","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","455","3153539","0.0-6.0-0.247","line_cat_multi_stim_2","20211118","134","802","","","","","","","","","[339.6347,198.5774,323.4616]","[323.4616,339.6347,198.5774]","[15.750000521219516,16.7500017281595,5.750004314173399]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[339.6347,198.5774]","true","null","k","339.6347","16.7500017281595","1","","323.4616","339.6347","198.5774","15.750000521219516","16.7500017281595","5.750004314173399","","transfer","","","","16.75","198.5774","339.6347","attraction","trinary","equal_chance_6_JND","right","left","both","equal","16.75","5.75","15.75","339.6347","198.5774","323.4616","339.6347","198.5774","323.4616","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","456","3156181","0.0-6.0-0.248","line_cat_multi_stim_2","20211118","134","577","","","","","","","","","[339.6347,208.5062]","[208.5062,339.6347]","[6.749997433250141,16.7500017281595,null]","[""j"",""k""]","[""J"",""K""]","[339.6347,339.6347]","true","null","k","339.6347","16.7500017281595","1","","208.5062","339.6347","","6.749997433250141","16.7500017281595","NaN","","transfer","","","","16.75","339.6347","339.6347","attraction","binary","difficult","right","left","target","right","16.75","6.75","0","339.6347","208.5062","0","339.6347","208.5062","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","457","3160932","0.0-6.0-0.249","line_cat_multi_stim_2","20211118","134","692","","","","","","","","","[215.66561501490486,209.85775022549774]","[215.66561501490486,209.85775022549774]","[7.441947401128977,6.882424622535005,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","209.85775022549774","6.882424622535005","0","","215.66561501490486","209.85775022549774","","7.441947401128977","6.882424622535005","NaN","","transfer","","","","","","","filler_sample","binary","","","","","left","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","458","3165634","0.0-6.0-0.250","line_cat_multi_stim_2","20211118","134","642","","","","","","","","","[321.88722815961904,221.09860407547689]","[221.09860407547689,321.88722815961904]","[7.951878965935866,15.649997904236049,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","j","221.09860407547689","7.951878965935866","0","","221.09860407547689","321.88722815961904","","7.951878965935866","15.649997904236049","NaN","","transfer","","","","","","","filler_sample","binary","","","","","right","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","459","3170014","0.0-6.0-0.251","line_cat_multi_stim_2","20211118","134","313","","","","","","","","","[339.6347,208.5062,218.9315]","[218.9315,208.5062,339.6347]","[7.749996497069925,6.749997433250141,16.7500017281595]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[339.6347,339.6347]","true","null","k","208.5062","6.749997433250141","0","","218.9315","208.5062","339.6347","7.749996497069925","6.749997433250141","16.7500017281595","","transfer","","","","16.75","339.6347","339.6347","attraction","trinary","difficult","left","right","competitor","right","16.75","6.75","7.75","339.6347","208.5062","218.9315","208.5062","339.6347","218.9315","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","460","3173075","0.0-6.0-0.252","line_cat_multi_stim_2","20211118","134","1002","","","","","","","","","[162.523,244.5596,239.1983]","[244.5596,239.1983,162.523]","[10.018899428110446,9.56458394587498,1.6434508365456342]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[162.523,162.523]","true","null","l","162.523","1.6434508365456342","1","","244.5596","239.1983","162.523","10.018899428110446","9.56458394587498","1.6434508365456342","","transfer","","","","1.6434","162.523","162.523","filler_easy","trinary","","","","","left","1.6434","10.0189","9.5646","162.523","244.5596","239.1983","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","461","3175907","0.0-6.0-0.253","line_cat_multi_stim_2","20211118","134","776","","","","","","","","","[339.6347,198.5774]","[339.6347,198.5774]","[16.7500017281595,5.750004314173399,null]","[""j"",""k""]","[""J"",""K""]","[339.6347,198.5774]","true","null","j","339.6347","16.7500017281595","1","","339.6347","198.5774","","16.7500017281595","5.750004314173399","NaN","","transfer","","","","16.75","198.5774","339.6347","attraction","binary","equal_chance_6_JND","right","left","both","equal","16.75","5.75","0","339.6347","198.5774","0","339.6347","198.5774","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","462","3178797","0.0-6.0-0.254","line_cat_multi_stim_2","20211118","134","830","","","","","","","","","[323.4616,208.5062,308.0587]","[323.4616,208.5062,308.0587]","[15.750000521219516,6.749997433250141,14.750002738971677]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[323.4616,208.5062]","true","null","k","208.5062","6.749997433250141","1","","323.4616","208.5062","308.0587","15.750000521219516","6.749997433250141","14.750002738971677","","transfer","","","","15.75","208.5062","323.4616","attraction","trinary","equal_chance_5_JND","right","left","both","equal","15.75","6.75","14.75","323.4616","208.5062","308.0587","323.4616","208.5062","308.0587","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","463","3184844","0.0-6.0-0.255","line_cat_multi_stim_2","20211118","134","1983","","","","","","","","","[216.04348410494873,248.41885471273213,245.0099202982163]","[216.04348410494873,248.41885471273213,245.0099202982163]","[7.477827034162221,10.339808572301378,10.056604952956274]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","l","245.0099202982163","10.056604952956274","0","","216.04348410494873","248.41885471273213","245.0099202982163","7.477827034162221","10.339808572301378","10.056604952956274","","transfer","","","","","","","filler_sample","trinary","","","","","left","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","464","3189814","0.0-6.0-0.256","line_cat_multi_stim_2","20211118","134","908","","","","","","","","","[278.52195673373,231.66863310510678,278.33683289240247]","[278.52195673373,278.33683289240247,231.66863310510678]","[12.684146732396405,12.670519269555475,8.90902415245848]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","l","231.66863310510678","8.90902415245848","0","","278.52195673373","278.33683289240247","231.66863310510678","12.684146732396405","12.670519269555475","8.90902415245848","","transfer","","","","","","","filler_sample","trinary","","","","","right","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","465","3192587","0.0-6.0-0.257","line_cat_multi_stim_2","20211118","134","711","","","","","","","","","[356.6164,208.5062]","[356.6164,208.5062]","[17.74999971659282,6.749997433250141,null]","[""j"",""k""]","[""J"",""K""]","[356.6164,356.6164]","true","null","j","356.6164","17.74999971659282","1","","356.6164","208.5062","","17.74999971659282","6.749997433250141","NaN","","transfer","","","","17.75","356.6164","356.6164","attraction","binary","easy","right","left","target","right","17.75","6.75","0","356.6164","208.5062","0","356.6164","208.5062","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","466","3195300","0.0-6.0-0.258","line_cat_multi_stim_2","20211118","134","650","","","","","","","","","[352.2914066998987,243.1381499131767]","[243.1381499131767,352.2914066998987]","[9.899423666274394,17.499908301039024,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","352.2914066998987","17.499908301039024","1","","243.1381499131767","352.2914066998987","","9.899423666274394","17.499908301039024","NaN","","transfer","","","","","","","filler_sample","binary","","","","","right","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","467","3198243","0.0-6.0-0.259","line_cat_multi_stim_2","20211118","134","884","","","","","","","","","[243.92688702921464,312.25896116384206,259.4247935324348]","[259.4247935324348,243.92688702921464,312.25896116384206]","[11.228319536417711,9.965804609377788,15.027568889391752]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","k","243.92688702921464","9.965804609377788","1","","259.4247935324348","243.92688702921464","312.25896116384206","11.228319536417711","9.965804609377788","15.027568889391752","","transfer","","","","","","","filler_sample","trinary","","","","","right","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","468","3201020","0.0-6.0-0.260","line_cat_multi_stim_2","20211118","134","716","","","","","","","","","[283.4367911440859,232.99926098009772,304.61353792497914]","[283.4367911440859,304.61353792497914,232.99926098009772]","[13.04266661360847,14.519495934565763,9.026409220018495]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","j","283.4367911440859","13.04266661360847","1","","283.4367911440859","304.61353792497914","232.99926098009772","13.04266661360847","14.519495934565763","9.026409220018495","","transfer","","","","","","","filler_sample","trinary","","","","","right","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","469","3205709","0.0-6.0-0.261","line_cat_multi_stim_2","20211118","134","623","","","","","","","","","[285.0348658446578,239.4062343394007,224.98376039364095]","[285.0348658446578,239.4062343394007,224.98376039364095]","[13.157902333707975,9.582393258258827,8.308906853998112]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","sampled_1","true","null","k","239.4062343394007","9.582393258258827","0","","285.0348658446578","239.4062343394007","224.98376039364095","13.157902333707975","9.582393258258827","8.308906853998112","","transfer","","","","","","","filler_sample","trinary","","","","","right","-1","1","1","","","","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","470","3209818","0.0-6.0-0.262","line_cat_multi_stim_2","20211118","134","51","","","","","","","","","[198.5774,323.4616]","[323.4616,198.5774]","[15.750000521219516,5.750004314173399,null]","[""j"",""k""]","[""J"",""K""]","[198.5774,198.5774]","true","null","j","323.4616","15.750000521219516","0","","323.4616","198.5774","","15.750000521219516","5.750004314173399","NaN","","transfer","","","","5.75","198.5774","198.5774","attraction","binary","difficult","right","left","competitor","left","5.75","15.75","0","198.5774","323.4616","0","323.4616","198.5774","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","471","3214134","0.0-6.0-0.263","line_cat_multi_stim_2","20211118","134","252","","","","","","","","","[189.1213,323.4616]","[323.4616,189.1213]","[15.750000521219516,4.750000701688976,null]","[""j"",""k""]","[""J"",""K""]","[189.1213,189.1213]","true","null","j","323.4616","15.750000521219516","0","","323.4616","189.1213","","15.750000521219516","4.750000701688976","NaN","","transfer","","","","4.75","189.1213","189.1213","attraction","binary","easy","left","right","target","left","4.75","15.75","0","189.1213","323.4616","0","189.1213","323.4616","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","472","3216739","0.0-6.0-0.264","line_cat_multi_stim_2","20211118","134","543","","","","","","","","","[198.5774,323.4616]","[323.4616,198.5774]","[15.750000521219516,5.750004314173399,null]","[""j"",""k""]","[""J"",""K""]","[198.5774,198.5774]","true","null","k","198.5774","5.750004314173399","1","","323.4616","198.5774","","15.750000521219516","5.750004314173399","NaN","","transfer","","","","5.75","198.5774","198.5774","attraction","binary","difficult","left","right","target","left","5.75","15.75","0","198.5774","323.4616","0","198.5774","323.4616","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","473","3221446","0.0-6.0-0.265","line_cat_multi_stim_2","20211118","134","641","","","","","","","","","[339.6347,208.5062]","[339.6347,208.5062]","[16.7500017281595,6.749997433250141,null]","[""j"",""k""]","[""J"",""K""]","[339.6347,339.6347]","true","null","k","208.5062","6.749997433250141","0","","339.6347","208.5062","","16.7500017281595","6.749997433250141","NaN","","transfer","","","","16.75","339.6347","339.6347","attraction","binary","difficult","left","right","competitor","right","16.75","6.75","0","339.6347","208.5062","0","208.5062","339.6347","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","474","3223819","0.0-6.0-0.266","line_cat_multi_stim_2","20211118","134","311","","","","","","","","","[323.4616,208.5062,218.9315]","[208.5062,218.9315,323.4616]","[6.749997433250141,7.749996497069925,15.750000521219516]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[208.5062,323.4616]","true","null","j","208.5062","6.749997433250141","1","","208.5062","218.9315","323.4616","6.749997433250141","7.749996497069925","15.750000521219516","","transfer","","","","6.75","323.4616","208.5062","attraction","trinary","equal_chance_5_JND","left","right","both","equal","15.75","6.75","7.75","323.4616","208.5062","218.9315","208.5062","323.4616","218.9315","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","475","3227141","0.0-6.0-0.267","line_cat_multi_stim_2","20211118","134","1263","","","","","","","","","[189.1213,323.4616]","[189.1213,323.4616]","[4.750000701688976,15.750000521219516,null]","[""j"",""k""]","[""J"",""K""]","[189.1213,189.1213]","true","null","j","189.1213","4.750000701688976","1","","189.1213","323.4616","","4.750000701688976","15.750000521219516","NaN","","transfer","","","","4.75","189.1213","189.1213","attraction","binary","easy","left","right","target","left","4.75","15.75","0","189.1213","323.4616","0","189.1213","323.4616","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","476","3230947","0.0-6.0-0.268","line_cat_multi_stim_2","20211118","134","1743","","","","","","","","","[323.4616,208.5062,308.0587]","[323.4616,208.5062,308.0587]","[15.750000521219516,6.749997433250141,14.750002738971677]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[323.4616,208.5062]","true","null","k","208.5062","6.749997433250141","1","","323.4616","208.5062","308.0587","15.750000521219516","6.749997433250141","14.750002738971677","","transfer","","","","15.75","208.5062","323.4616","attraction","trinary","equal_chance_5_JND","right","left","both","equal","15.75","6.75","14.75","323.4616","208.5062","308.0587","323.4616","208.5062","308.0587","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","477","3235907","0.0-6.0-0.269","line_cat_multi_stim_2","20211118","134","900","","","","","","","","","[421.378,247.4936]","[247.4936,421.378]","[10.263327404543157,21.17014805268576,null]","[""j"",""k""]","[""J"",""K""]","[421.378,421.378]","true","null","j","247.4936","10.263327404543157","0","","247.4936","421.378","","10.263327404543157","21.17014805268576","NaN","","transfer","","","","21.1701","421.378","421.378","filler_easy","binary","","","","","right","21.1701","10.2633","0","421.378","247.4936","0","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","478","3240814","0.0-6.0-0.270","line_cat_multi_stim_2","20211118","134","839","","","","","","","","","[356.6164,208.5062,218.9315]","[218.9315,208.5062,356.6164]","[7.749996497069925,6.749997433250141,17.74999971659282]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[356.6164,356.6164]","true","null","k","208.5062","6.749997433250141","0","","218.9315","208.5062","356.6164","7.749996497069925","6.749997433250141","17.74999971659282","","transfer","","","","17.75","356.6164","356.6164","attraction","trinary","easy","left","right","competitor","right","17.75","6.75","7.75","356.6164","208.5062","218.9315","208.5062","356.6164","218.9315","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","479","3245500","0.0-6.0-0.271","line_cat_multi_stim_2","20211118","134","622","","","","","","","","","[155.441,275.5735]","[155.441,275.5735]","[0.7302894939846795,12.4660184471172,null]","[""j"",""k""]","[""J"",""K""]","[155.441,155.441]","true","null","k","275.5735","12.4660184471172","0","","155.441","275.5735","","0.7302894939846795","12.4660184471172","NaN","","transfer","","","","0.7303","155.441","155.441","filler_easy","binary","","","","","left","0.7303","12.466","0","155.441","275.5735","0","","","","NaN","NaN","NaN","NA"
"","transfer_trial","categorize-lines-2","480","3249702","0.0-6.0-0.272","line_cat_multi_stim_2","20211118","134","136","","","","","","","","","[189.1213,323.4616]","[189.1213,323.4616]","[4.750000701688976,15.750000521219516,null]","[""j"",""k""]","[""J"",""K""]","[189.1213,189.1213]","true","null","k","323.4616","15.750000521219516","0","","189.1213","323.4616","","4.750000701688976","15.750000521219516","NaN","","transfer","","","","4.75","189.1213","189.1213","attraction","binary","easy","right","left","competitor","left","4.75","15.75","0","189.1213","323.4616","0","323.4616","189.1213","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","481","3254539","0.0-6.0-0.273","line_cat_multi_stim_2","20211118","134","776","","","","","","","","","[198.5774,323.4616,208.5062]","[208.5062,323.4616,198.5774]","[6.749997433250141,15.750000521219516,5.750004314173399]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[198.5774,198.5774]","true","null","k","323.4616","15.750000521219516","0","","208.5062","323.4616","198.5774","6.749997433250141","15.750000521219516","5.750004314173399","","transfer","","","","5.75","198.5774","198.5774","attraction","trinary","difficult","left","right","target","left","5.75","15.75","6.75","198.5774","323.4616","208.5062","198.5774","323.4616","208.5062","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","482","3257387","0.0-6.0-0.274","line_cat_multi_stim_2","20211118","134","783","","","","","","","","","[323.4616,208.5062]","[323.4616,208.5062]","[15.750000521219516,6.749997433250141,null]","[""j"",""k""]","[""J"",""K""]","[323.4616,208.5062]","true","null","k","208.5062","6.749997433250141","1","","323.4616","208.5062","","15.750000521219516","6.749997433250141","NaN","","transfer","","","","15.75","208.5062","323.4616","attraction","binary","equal_chance_5_JND","right","left","both","equal","15.75","6.75","0","323.4616","208.5062","0","323.4616","208.5062","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","483","3262590","0.0-6.0-0.275","line_cat_multi_stim_2","20211118","134","1137","","","","","","","","","[356.6164,208.5062,339.6347]","[356.6164,339.6347,208.5062]","[17.74999971659282,16.7500017281595,6.749997433250141]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[356.6164,356.6164]","true","null","l","208.5062","6.749997433250141","0","","356.6164","339.6347","208.5062","17.74999971659282","16.7500017281595","6.749997433250141","","transfer","","","","17.75","356.6164","356.6164","attraction","trinary","easy","right","left","target","right","17.75","6.75","16.75","356.6164","208.5062","339.6347","356.6164","208.5062","339.6347","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","484","3267531","0.0-6.0-0.276","line_cat_multi_stim_2","20211118","134","884","","","","","","","","","[339.6347,198.5774,208.5062]","[339.6347,208.5062,198.5774]","[16.7500017281595,6.749997433250141,5.750004314173399]","[""j"",""k"",""l""]","[""J"",""K"",""L""]","[198.5774,339.6347]","true","null","k","208.5062","6.749997433250141","0","","339.6347","208.5062","198.5774","16.7500017281595","6.749997433250141","5.750004314173399","","transfer","","","","5.75","339.6347","198.5774","attraction","trinary","equal_chance_6_JND","left","right","both","equal","16.75","5.75","6.75","339.6347","198.5774","208.5062","198.5774","339.6347","208.5062","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","485","3270252","0.0-6.0-0.277","line_cat_multi_stim_2","20211118","134","660","","","","","","","","","[323.4616,208.5062]","[208.5062,323.4616]","[6.749997433250141,15.750000521219516,null]","[""j"",""k""]","[""J"",""K""]","[208.5062,323.4616]","true","null","k","323.4616","15.750000521219516","1","","208.5062","323.4616","","6.749997433250141","15.750000521219516","NaN","","transfer","","","","6.75","323.4616","208.5062","attraction","binary","equal_chance_5_JND","left","right","both","equal","15.75","6.75","0","323.4616","208.5062","0","208.5062","323.4616","","NaN","NaN","NaN","ERROR-t/c/d could not be determined"
"","transfer_trial","categorize-lines-2","486","3272981","0.0-6.0-0.278","line_cat_multi_stim_2","20211118","134","669","","","","","","","","","[443.5745649784443,280.18012268009466]","[280.18012268009466,443.5745649784443]","[12.805806419581106,22.222319609966984,null]","[""j"",""k""]","[""J"",""K""]","sampled_1","true","null","k","443.5745649784443","22.222319609966984","1","","280.18012268009466","443.5745649784443","","12.805806419581106","22.222319609966984","NaN","","transfer","","","","","","","filler_sample","binary","","","","","right","-1","1","0","","","","","","","NaN","NaN","NaN","NA"
