sub_n,trial_num,line1,line2,line3,trial_type,choice_set,target,decoy,competitor,choice
184,273,203.6032798061403,235.31370602869728,NA,filler_sample,binary,NA,NA,NA,203.6032798061403
185,273,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,198.5774
186,273,398.7111570909079,272.2597974974026,255.42321055871855,filler_sample,trinary,NA,NA,NA,398.7111570909079
302,273,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,198.5774
187,273,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,339.6347
189,273,208.5062,339.6347,356.6164,attraction,trinary,356.6164,339.6347,208.5062,208.5062
200,273,323.4616,208.5062,NA,attraction,binary,323.4616,NA,208.5062,323.4616
201,273,208.5062,339.6347,NA,attraction,binary,208.5062,NA,339.6347,339.6347
202,273,208.5062,323.4616,NA,attraction,binary,323.4616,NA,208.5062,208.5062
203,273,308.0587,323.4616,208.5062,attraction,trinary,323.4616,308.0587,208.5062,208.5062
205,273,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,198.5774
206,273,189.1213,323.4616,NA,attraction,binary,189.1213,NA,323.4616,189.1213
207,273,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
100,274,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,198.5774
103,274,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,208.5062
104,274,263.18609687806594,165.52013240164308,NA,filler_sample,binary,NA,NA,NA,165.52013240164308
105,274,214.29341325861776,171.2490481548153,NA,filler_sample,binary,NA,NA,NA,171.2490481548153
106,274,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,323.4616
107,274,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,356.6164
108,274,358.463535982712,241.6083536000156,NA,filler_sample,binary,NA,NA,NA,358.463535982712
109,274,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
111,274,208.5062,323.4616,308.0587,attraction,trinary,323.4616,308.0587,208.5062,208.5062
112,274,208.5062,198.5774,323.4616,attraction,trinary,198.5774,208.5062,323.4616,198.5774
113,274,257.1853010550089,226.6103836244611,NA,filler_sample,binary,NA,NA,NA,226.6103836244611
114,274,241.56388252652135,415.9428723969386,NA,filler_sample,binary,NA,NA,NA,415.9428723969386
115,274,218.9315,208.5062,356.6164,attraction,trinary,208.5062,218.9315,356.6164,356.6164
116,274,262.4863827159404,294.3962211221349,262.09862017485193,filler_sample,trinary,NA,NA,NA,294.3962211221349
117,274,417.0112153226232,232.1923081532109,263.6392910104722,filler_sample,trinary,NA,NA,NA,417.0112153226232
118,274,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
119,274,339.6347,208.5062,323.4616,attraction,trinary,339.6347,323.4616,208.5062,208.5062
125,274,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,356.6164
126,274,264.4109106286498,258.0907707500476,321.20570391187937,filler_sample,trinary,NA,NA,NA,321.20570391187937
127,274,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
129,274,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,339.6347
131,274,160.8873,253.1802,NA,filler_easy,binary,NA,NA,NA,160.8873
133,274,208.5062,218.9315,339.6347,attraction,trinary,208.5062,218.9315,339.6347,339.6347
136,274,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,356.6164
137,274,198.5774,339.6347,NA,attraction,binary,198.5774,NA,339.6347,198.5774
138,274,208.5062,323.4616,NA,attraction,binary,323.4616,NA,208.5062,323.4616
139,274,208.5062,356.6164,NA,attraction,binary,356.6164,NA,208.5062,356.6164
140,274,208.5062,198.5774,323.4616,attraction,trinary,198.5774,208.5062,323.4616,323.4616
142,274,198.5774,339.6347,208.5062,attraction,trinary,198.5774,208.5062,339.6347,339.6347
143,274,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,339.6347
144,274,270.0786,164.7966,NA,filler_easy,binary,NA,NA,NA,164.7966
145,274,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,339.6347
146,274,323.4616,189.1213,NA,attraction,binary,323.4616,NA,189.1213,189.1213
147,274,323.4616,198.5774,308.0587,attraction,trinary,323.4616,308.0587,198.5774,323.4616
148,274,189.1213,323.4616,NA,attraction,binary,323.4616,NA,189.1213,323.4616
149,274,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
150,274,198.5774,323.4616,339.6347,attraction,trinary,339.6347,323.4616,198.5774,339.6347
151,274,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,356.6164
152,274,323.4616,208.5062,NA,attraction,binary,208.5062,NA,323.4616,208.5062
153,274,198.5774,323.4616,189.1213,attraction,trinary,189.1213,198.5774,323.4616,323.4616
154,274,275.5735,155.441,NA,filler_easy,binary,NA,NA,NA,155.441
155,274,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,208.5062
158,274,277.7604816689615,200.714307342882,167.30534818753276,filler_sample,trinary,NA,NA,NA,167.30534818753276
159,274,232.4682898455932,278.4123934739668,242.78314003394937,filler_sample,trinary,NA,NA,NA,278.4123934739668
160,274,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,323.4616
301,274,295.4500988,296.6212487,NA,filler_sample,binary,NA,NA,NA,296.6212487
163,274,217.09132786479125,222.91774867540676,NA,filler_sample,binary,NA,NA,NA,217.09132786479125
164,274,189.1213,198.5774,323.4616,attraction,trinary,189.1213,198.5774,323.4616,323.4616
165,274,218.9315,339.6347,208.5062,attraction,trinary,208.5062,218.9315,339.6347,339.6347
166,274,208.5062,198.5774,323.4616,attraction,trinary,198.5774,208.5062,323.4616,323.4616
167,274,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,323.4616
168,274,242.6499,256.0975,151.3192,filler_easy,trinary,NA,NA,NA,151.3192
169,274,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
170,274,272.3270147938472,248.66978967674285,177.49259570843682,filler_sample,trinary,NA,NA,NA,177.49259570843682
171,274,198.5774,208.5062,339.6347,attraction,trinary,198.5774,208.5062,339.6347,339.6347
172,274,323.4616,208.5062,339.6347,attraction,trinary,339.6347,323.4616,208.5062,208.5062
173,274,218.9315,339.6347,208.5062,attraction,trinary,208.5062,218.9315,339.6347,208.5062
175,274,198.5774,323.4616,339.6347,attraction,trinary,339.6347,323.4616,198.5774,323.4616
176,274,208.5062,339.6347,218.9315,attraction,trinary,208.5062,218.9315,339.6347,208.5062
177,274,339.6347,323.4616,198.5774,attraction,trinary,339.6347,323.4616,198.5774,198.5774
178,274,241.408,152.1939,242.6959,filler_easy,trinary,NA,NA,NA,152.1939
179,274,252.6955899510257,255.50169033853777,NA,filler_sample,binary,NA,NA,NA,255.50169033853777
184,274,198.5774,208.5062,323.4616,attraction,trinary,198.5774,208.5062,323.4616,208.5062
185,274,208.5062,339.6347,NA,attraction,binary,208.5062,NA,339.6347,208.5062
186,274,323.4616,189.1213,308.0587,attraction,trinary,323.4616,308.0587,189.1213,189.1213
302,274,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,198.5774
187,274,323.4616,189.1213,NA,attraction,binary,323.4616,NA,189.1213,323.4616
189,274,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,198.5774
200,274,245.86358827046425,226.74659769700793,279.3363157747231,filler_sample,trinary,NA,NA,NA,245.86358827046425
201,274,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,323.4616
202,274,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,208.5062
203,274,208.5062,323.4616,218.9315,attraction,trinary,208.5062,218.9315,323.4616,323.4616
205,274,308.0587,323.4616,189.1213,attraction,trinary,323.4616,308.0587,189.1213,323.4616
206,274,339.6347,198.5774,323.4616,attraction,trinary,339.6347,323.4616,198.5774,198.5774
207,274,208.5062,323.4616,308.0587,attraction,trinary,323.4616,308.0587,208.5062,323.4616
100,275,275.86485172413563,391.83940633657295,NA,filler_sample,binary,NA,NA,NA,391.83940633657295
103,275,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,339.6347
104,275,242.38221830538563,259.722611848558,NA,filler_sample,binary,NA,NA,NA,242.38221830538563
105,275,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,198.5774
106,275,198.5774,208.5062,339.6347,attraction,trinary,198.5774,208.5062,339.6347,339.6347
107,275,156.1005,242.1798,NA,filler_easy,binary,NA,NA,NA,156.1005
108,275,390.5389868865284,265.5213223499408,269.74430749261546,filler_sample,trinary,NA,NA,NA,390.5389868865284
109,275,198.5774,339.6347,208.5062,attraction,trinary,198.5774,208.5062,339.6347,339.6347
111,275,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
112,275,198.5774,339.6347,208.5062,attraction,trinary,198.5774,208.5062,339.6347,339.6347
113,275,295.59898339358386,260.33004412256946,217.9500153344364,filler_sample,trinary,NA,NA,NA,217.9500153344364
114,275,189.1213,323.4616,NA,attraction,binary,323.4616,NA,189.1213,323.4616
115,275,323.4616,208.5062,339.6347,attraction,trinary,339.6347,323.4616,208.5062,208.5062
116,275,198.5774,323.4616,208.5062,attraction,trinary,198.5774,208.5062,323.4616,323.4616
117,275,252.73745391557227,425.7737255443383,219.5022750038356,filler_sample,trinary,NA,NA,NA,425.7737255443383
118,275,283.3785768836148,237.7023049261262,424.9683200075346,filler_sample,trinary,NA,NA,NA,424.9683200075346
119,275,277.75199127620937,247.1133356085545,248.99903627938605,filler_sample,trinary,NA,NA,NA,247.1133356085545
125,275,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,189.1213
126,275,323.4616,189.1213,NA,attraction,binary,323.4616,NA,189.1213,189.1213
127,275,249.17163581804175,297.3405364239985,294.9613871901811,filler_sample,trinary,NA,NA,NA,249.17163581804175
129,275,373.0573829271301,256.82896507708716,NA,filler_sample,binary,NA,NA,NA,373.0573829271301
131,275,211.8577401268307,391.6663179348097,NA,filler_sample,binary,NA,NA,NA,391.6663179348097
133,275,356.6164,208.5062,218.9315,attraction,trinary,208.5062,218.9315,356.6164,356.6164
136,275,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,356.6164
137,275,421.378,247.4936,NA,filler_easy,binary,NA,NA,NA,421.378
138,275,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,198.5774
139,275,166.36689759229557,183.4313664244981,NA,filler_sample,binary,NA,NA,NA,166.36689759229557
140,275,437.1072,243.507,NA,filler_easy,binary,NA,NA,NA,437.1072
142,275,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,323.4616
143,275,218.9315,208.5062,356.6164,attraction,trinary,208.5062,218.9315,356.6164,356.6164
144,275,295.5783412571986,237.53975838953392,317.10835042264375,filler_sample,trinary,NA,NA,NA,295.5783412571986
145,275,218.9315,323.4616,208.5062,attraction,trinary,208.5062,218.9315,323.4616,208.5062
146,275,311.8351079381071,322.0772877201778,NA,filler_sample,binary,NA,NA,NA,322.0772877201778
147,275,278.7876243109644,227.78113401383305,NA,filler_sample,binary,NA,NA,NA,278.7876243109644
148,275,308.0587,198.5774,323.4616,attraction,trinary,323.4616,308.0587,198.5774,198.5774
149,275,308.0587,323.4616,208.5062,attraction,trinary,323.4616,308.0587,208.5062,323.4616
150,275,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,323.4616
151,275,208.5062,339.6347,NA,attraction,binary,339.6347,NA,208.5062,339.6347
152,275,323.4616,208.5062,NA,attraction,binary,208.5062,NA,323.4616,208.5062
153,275,189.1213,323.4616,NA,attraction,binary,323.4616,NA,189.1213,323.4616
154,275,323.4616,198.5774,308.0587,attraction,trinary,323.4616,308.0587,198.5774,323.4616
155,275,253.60053264098977,363.7369455850033,NA,filler_sample,binary,NA,NA,NA,363.7369455850033
158,275,339.6347,198.5774,323.4616,attraction,trinary,339.6347,323.4616,198.5774,198.5774
159,275,208.5062,356.6164,NA,attraction,binary,356.6164,NA,208.5062,356.6164
160,275,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,208.5062
301,275,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
163,275,323.4616,208.5062,308.0587,attraction,trinary,323.4616,308.0587,208.5062,208.5062
164,275,208.5062,218.9315,356.6164,attraction,trinary,208.5062,218.9315,356.6164,208.5062
165,275,339.6347,356.6164,208.5062,attraction,trinary,356.6164,339.6347,208.5062,208.5062
166,275,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,198.5774
167,275,218.9315,356.6164,208.5062,attraction,trinary,208.5062,218.9315,356.6164,356.6164
168,275,323.4616,198.5774,189.1213,attraction,trinary,189.1213,198.5774,323.4616,189.1213
169,275,339.6347,323.4616,198.5774,attraction,trinary,339.6347,323.4616,198.5774,198.5774
170,275,323.4616,308.0587,208.5062,attraction,trinary,323.4616,308.0587,208.5062,323.4616
171,275,411.6704,239.3667,NA,filler_easy,binary,NA,NA,NA,411.6704
172,275,198.5774,308.0587,323.4616,attraction,trinary,323.4616,308.0587,198.5774,198.5774
173,275,189.1213,323.4616,308.0587,attraction,trinary,323.4616,308.0587,189.1213,323.4616
175,275,240.9136778917995,269.9671918226111,NA,filler_sample,binary,NA,NA,NA,269.9671918226111
176,275,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,198.5774
177,275,238.8882,437.1391,285.3118,filler_easy,trinary,NA,NA,NA,437.1391
178,275,308.0587,323.4616,208.5062,attraction,trinary,323.4616,308.0587,208.5062,323.4616
179,275,253.2371291053288,250.09785566225057,NA,filler_sample,binary,NA,NA,NA,253.2371291053288
184,275,339.6347,356.6164,208.5062,attraction,trinary,356.6164,339.6347,208.5062,356.6164
185,275,241.408,242.6959,152.1939,filler_easy,trinary,NA,NA,NA,152.1939
186,275,218.9315,323.4616,208.5062,attraction,trinary,208.5062,218.9315,323.4616,323.4616
302,275,249.4771609,258.4024744,190.2226226,filler_sample,trinary,NA,NA,NA,190.2226226
187,275,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,339.6347
189,275,198.5774,323.4616,189.1213,attraction,trinary,189.1213,198.5774,323.4616,323.4616
200,275,437.1072,243.507,NA,filler_easy,binary,NA,NA,NA,437.1072
201,275,339.6347,208.5062,NA,attraction,binary,339.6347,NA,208.5062,339.6347
202,275,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,198.5774
203,275,303.6636051765408,240.9629993494042,162.02095190886368,filler_sample,trinary,NA,NA,NA,162.02095190886368
205,275,189.1213,323.4616,NA,attraction,binary,189.1213,NA,323.4616,189.1213
206,275,295.48135469520906,267.61385860671396,NA,filler_sample,binary,NA,NA,NA,267.61385860671396
207,275,339.6347,356.6164,208.5062,attraction,trinary,356.6164,339.6347,208.5062,356.6164
100,276,410.6985,253.1802,243.507,filler_easy,trinary,NA,NA,NA,410.6985
103,276,208.5062,339.6347,NA,attraction,binary,339.6347,NA,208.5062,339.6347
104,276,208.5062,339.6347,NA,attraction,binary,339.6347,NA,208.5062,339.6347
105,276,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,356.6164
106,276,152.2423,262.9662,241.408,filler_easy,trinary,NA,NA,NA,241.408
107,276,308.0587,189.1213,323.4616,attraction,trinary,323.4616,308.0587,189.1213,189.1213
108,276,256.0975,270.6374,162.523,filler_easy,trinary,NA,NA,NA,270.6374
109,276,224.4218940447496,237.2851532667407,240.68661124597287,filler_sample,trinary,NA,NA,NA,224.4218940447496
111,276,208.5062,198.5774,323.4616,attraction,trinary,198.5774,208.5062,323.4616,323.4616
112,276,251.46182778021327,257.21017021441776,293.17433865157693,filler_sample,trinary,NA,NA,NA,251.46182778021327
113,276,246.50350402086352,253.29959761574352,335.6195483450402,filler_sample,trinary,NA,NA,NA,335.6195483450402
114,276,284.3193,251.4735,416.4942,filler_easy,trinary,NA,NA,NA,416.4942
115,276,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,339.6347
116,276,208.5062,308.0587,323.4616,attraction,trinary,323.4616,308.0587,208.5062,323.4616
117,276,178.55157098162462,290.5586094629738,NA,filler_sample,binary,NA,NA,NA,290.5586094629738
118,276,293.85688526779023,193.81748110265735,NA,filler_sample,binary,NA,NA,NA,293.85688526779023
119,276,410.6985,243.507,253.1802,filler_easy,trinary,NA,NA,NA,243.507
125,276,208.5062,339.6347,356.6164,attraction,trinary,356.6164,339.6347,208.5062,356.6164
126,276,323.4616,208.5062,NA,attraction,binary,208.5062,NA,323.4616,208.5062
127,276,339.6347,208.5062,356.6164,attraction,trinary,356.6164,339.6347,208.5062,208.5062
129,276,323.4616,189.1213,NA,attraction,binary,323.4616,NA,189.1213,323.4616
131,276,356.6164,208.5062,218.9315,attraction,trinary,208.5062,218.9315,356.6164,356.6164
133,276,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,339.6347
136,276,239.3667,411.6704,NA,filler_easy,binary,NA,NA,NA,411.6704
137,276,308.0587,198.5774,323.4616,attraction,trinary,323.4616,308.0587,198.5774,198.5774
138,276,344.03351676502575,259.4569598747273,NA,filler_sample,binary,NA,NA,NA,259.4569598747273
139,276,323.4616,189.1213,198.5774,attraction,trinary,189.1213,198.5774,323.4616,323.4616
140,276,208.5062,323.4616,218.9315,attraction,trinary,208.5062,218.9315,323.4616,323.4616
142,276,339.6347,208.5062,323.4616,attraction,trinary,339.6347,323.4616,208.5062,339.6347
143,276,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,339.6347
144,276,308.0587,189.1213,323.4616,attraction,trinary,323.4616,308.0587,189.1213,308.0587
145,276,437.1391,285.3118,238.8882,filler_easy,trinary,NA,NA,NA,437.1391
146,276,437.1391,285.3118,238.8882,filler_easy,trinary,NA,NA,NA,238.8882
147,276,198.5774,323.4616,308.0587,attraction,trinary,323.4616,308.0587,198.5774,308.0587
148,276,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,339.6347
149,276,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
150,276,166.0436237486283,248.45390563446645,246.81641322435223,filler_sample,trinary,NA,NA,NA,166.0436237486283
151,276,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,323.4616
152,276,275.5735,155.441,NA,filler_easy,binary,NA,NA,NA,155.441
153,276,189.1213,323.4616,308.0587,attraction,trinary,323.4616,308.0587,189.1213,323.4616
154,276,323.4616,198.5774,208.5062,attraction,trinary,198.5774,208.5062,323.4616,323.4616
155,276,323.4616,198.5774,NA,attraction,binary,198.5774,NA,323.4616,198.5774
158,276,198.5774,323.4616,308.0587,attraction,trinary,323.4616,308.0587,198.5774,198.5774
159,276,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,323.4616
160,276,239.3667,411.6704,NA,filler_easy,binary,NA,NA,NA,411.6704
301,276,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,198.5774
163,276,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,339.6347
164,276,219.5800321178452,239.1467075932611,NA,filler_sample,binary,NA,NA,NA,219.5800321178452
165,276,260.42552288431114,180.96657359672884,NA,filler_sample,binary,NA,NA,NA,180.96657359672884
166,276,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,189.1213
167,276,208.5062,323.4616,308.0587,attraction,trinary,323.4616,308.0587,208.5062,323.4616
168,276,208.5062,323.4616,NA,attraction,binary,323.4616,NA,208.5062,323.4616
169,276,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,323.4616
170,276,208.5062,323.4616,NA,attraction,binary,323.4616,NA,208.5062,323.4616
171,276,256.39090590432204,335.43952628178124,NA,filler_sample,binary,NA,NA,NA,335.43952628178124
172,276,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,356.6164
173,276,247.37890013267472,351.7616541547346,223.30059988716417,filler_sample,trinary,NA,NA,NA,223.30059988716417
175,276,411.6704,239.3667,NA,filler_easy,binary,NA,NA,NA,411.6704
176,276,239.3667,411.6704,NA,filler_easy,binary,NA,NA,NA,411.6704
